8.499999999999998668e-01 0.000000000000000000e+00
8.506006006006004982e-01 0.000000000000000000e+00
8.512012012012010187e-01 0.000000000000000000e+00
8.518018018018016502e-01 0.000000000000000000e+00
8.524024024024022816e-01 0.000000000000000000e+00
8.530030030030029131e-01 0.000000000000000000e+00
8.536036036036034336e-01 0.000000000000000000e+00
8.542042042042040650e-01 0.000000000000000000e+00
8.548048048048046965e-01 0.000000000000000000e+00
8.554054054054052170e-01 0.000000000000000000e+00
8.560060060060058484e-01 0.000000000000000000e+00
8.566066066066064799e-01 0.000000000000000000e+00
8.572072072072071114e-01 0.000000000000000000e+00
8.578078078078076318e-01 0.000000000000000000e+00
8.584084084084082633e-01 0.000000000000000000e+00
8.590090090090088948e-01 0.000000000000000000e+00
8.596096096096095263e-01 0.000000000000000000e+00
8.602102102102100467e-01 0.000000000000000000e+00
8.608108108108106782e-01 0.000000000000000000e+00
8.614114114114113097e-01 0.000000000000000000e+00
8.620120120120118301e-01 0.000000000000000000e+00
8.626126126126124616e-01 0.000000000000000000e+00
8.632132132132130931e-01 0.000000000000000000e+00
8.638138138138137245e-01 0.000000000000000000e+00
8.644144144144142450e-01 0.000000000000000000e+00
8.650150150150148765e-01 0.000000000000000000e+00
8.656156156156155079e-01 0.000000000000000000e+00
8.662162162162161394e-01 0.000000000000000000e+00
8.668168168168166599e-01 0.000000000000000000e+00
8.674174174174172913e-01 0.000000000000000000e+00
8.680180180180179228e-01 0.000000000000000000e+00
8.686186186186184433e-01 0.000000000000000000e+00
8.692192192192190747e-01 0.000000000000000000e+00
8.698198198198197062e-01 0.000000000000000000e+00
8.704204204204203377e-01 0.000000000000000000e+00
8.710210210210208581e-01 0.000000000000000000e+00
8.716216216216214896e-01 0.000000000000000000e+00
8.722222222222221211e-01 0.000000000000000000e+00
8.728228228228226415e-01 0.000000000000000000e+00
8.734234234234232730e-01 0.000000000000000000e+00
8.740240240240239045e-01 0.000000000000000000e+00
8.746246246246245359e-01 0.000000000000000000e+00
8.752252252252250564e-01 0.000000000000000000e+00
8.758258258258256879e-01 0.000000000000000000e+00
8.764264264264263193e-01 0.000000000000000000e+00
8.770270270270269508e-01 0.000000000000000000e+00
8.776276276276274713e-01 0.000000000000000000e+00
8.782282282282281027e-01 0.000000000000000000e+00
8.788288288288287342e-01 0.000000000000000000e+00
8.794294294294292547e-01 0.000000000000000000e+00
8.800300300300298861e-01 0.000000000000000000e+00
8.806306306306305176e-01 0.000000000000000000e+00
8.812312312312311491e-01 0.000000000000000000e+00
8.818318318318316695e-01 0.000000000000000000e+00
8.824324324324323010e-01 0.000000000000000000e+00
8.830330330330329325e-01 0.000000000000000000e+00
8.836336336336334529e-01 0.000000000000000000e+00
8.842342342342340844e-01 0.000000000000000000e+00
8.848348348348347159e-01 0.000000000000000000e+00
8.854354354354353474e-01 0.000000000000000000e+00
8.860360360360358678e-01 0.000000000000000000e+00
8.866366366366364993e-01 0.000000000000000000e+00
8.872372372372371307e-01 0.000000000000000000e+00
8.878378378378377622e-01 0.000000000000000000e+00
8.884384384384382827e-01 0.000000000000000000e+00
8.890390390390389141e-01 0.000000000000000000e+00
8.896396396396395456e-01 0.000000000000000000e+00
8.902402402402400661e-01 0.000000000000000000e+00
8.908408408408406975e-01 0.000000000000000000e+00
8.914414414414413290e-01 0.000000000000000000e+00
8.920420420420419605e-01 0.000000000000000000e+00
8.926426426426424809e-01 0.000000000000000000e+00
8.932432432432431124e-01 0.000000000000000000e+00
8.938438438438437439e-01 0.000000000000000000e+00
8.944444444444443754e-01 0.000000000000000000e+00
8.950450450450448958e-01 0.000000000000000000e+00
